6.2	99.6347052912001	1.91213116224262	5.46123500554082
6.2	101.132330198674	5.73240145737141	1.99218691814542
6.2	102.658525901481	4.88293784444054	1.54412052614651
6.2	104.2091307586	7.53239953773477	1.88309988443369
6.2	105.785214226717	8.24064608007912	1.9423389081941
6.2	107.383548461715	14.0878888485089	2.49041043434574
6.2	109.000636225172	10.5441904062467	2.15232385383784
6.2	110.637094970467	16.9622845342152	2.68197267239841
6.2	114.110425556064	20.3574248643477	2.87897463381518
6.2	115.786537820848	25.6245584845245	3.22839091456581
6.2	117.468410151453	24.4523819459286	3.12739916986778
6.2	119.156145536592	23.9605764081732	3.09518781864587
6.2	120.843854463408	26.7420300331097	3.26910033555749
6.2	122.531589848547	27.8197299996055	3.33308700021246
6.2	124.213462179152	29.2475779903082	3.42317008069397
6.2	125.889574443936	34.7560963359605	3.74784625363248
6.2	129.362905029533	32.4494360798412	3.67417512441472
6.2	130.999363774828	31.4273014353851	3.65334958395376
6.2	132.616451538285	40.0476848088719	4.15275146325897
6.2	134.214785773283	40.0381657678075	4.20151668021198
6.2	135.7908692414	37.9409596461502	4.15890208746152
6.2	137.341474098519	40.6508606048108	4.35979501770403
6.2	138.867669801326	37.5150893849903	4.36593757964816
6.2	140.3652947088	38.5108663391593	7.42653292691045
