5.1	99.6347052912001	0.0988394424439446	0.286685368246199
5.1	101.132330198674	0.069805714099006	0.0469715400908354
5.1	102.658525901481	0.0724629495913805	0.0422913099745473
5.1	104.2091307586	0.0544027782726352	0.03862495412807
5.1	105.785214226717	0.168002543343177	0.0642072323872746
5.1	107.383548461715	0.117022984108666	0.0526850506691962
5.1	109.000636225172	0.132044784208068	0.0552860776735863
5.1	110.637094970467	0.132534666313138	0.0543817540261302
5.1	114.110425556064	0.166834693694742	0.0589023757146482
5.1	115.786537820848	0.163730914794866	0.0583433104328045
5.1	117.468410151453	0.140728989868315	0.0551159675193643
5.1	119.156145536592	0.0926938323159084	0.0438921928916427
5.1	120.843854463408	0.279065526693626	0.0760762124689766
5.1	122.531589848547	0.445127887445174	0.0957348818936356
5.1	124.213462179152	0.259720553129254	0.0730786748048644
5.1	125.889574443936	0.272073743221043	0.0740685935466915
5.1	129.362905029533	0.290095230465731	0.0783974848048098
5.1	130.999363774828	0.201020154366497	0.0675124731666738
5.1	132.616451538285	0.344551610626756	0.0894611732857443
5.1	134.214785773283	0.137169666119628	0.0564720274258346
5.1	135.7908692414	0.18828687853395	0.066214984416801
5.1	137.341474098519	0.153081686902359	0.0602610935251122
5.1	138.867669801326	0.196659460611033	0.0716984589324263
5.1	140.3652947088	0.0	0.0
