4.6	99.6347052912001	0.0	0.0
4.6	101.132330198674	0.0092206082965807	0.0129314808160432
4.6	102.658525901481	0.0102267975127447	0.0114371315112445
4.6	104.2091307586	0.0	0.0
4.6	105.785214226717	0.0	0.0
4.6	107.383548461715	0.0	0.0
4.6	109.000636225172	0.0	0.0
4.6	110.637094970467	0.0	0.0
4.6	114.110425556064	0.0	0.0
4.6	115.786537820848	0.0	0.0
4.6	117.468410151453	0.0	0.0
4.6	119.156145536592	0.0	0.0
4.6	120.843854463408	0.0127274446164162	0.0115427253028932
4.6	122.531589848547	0.0	0.0
4.6	124.213462179152	0.013704202348206	0.0119927034107078
4.6	125.889574443936	0.0122485034883012	0.0113871351174751
4.6	129.362905029533	0.0106802894634044	0.0107883362871677
4.6	130.999363774828	0.0	0.0
4.6	132.616451538285	0.0	0.0
4.6	134.214785773283	0.0110420268908271	0.0112927598838204
4.6	135.7908692414	0.0113828986586856	0.0116589023065632
4.6	137.341474098519	0.0214334941027085	0.016202587473319
4.6	138.867669801326	0.0225257392491806	0.0173149301554388
4.6	140.3652947088	0.0	0.0
